"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPS"
"3","GTLM","Antonio Garcia","64","52.444","59:33.131","Green","Track","0.455","0.812","9.950","10.480","13.766","5.338","8.960","2.683","152.223"
"58","GTD","Christina Nielsen","61","53.073","59:38.622","Green","Track","0.475","0.846","9.885","10.606","13.597","5.432","9.438","2.794","145.813"
"63","GTD","Gunnar Jeannette","61","53.423","59:39.290","Green","Track","0.470","0.838","10.142","10.739","13.791","5.393","9.283","2.767","147.365"
"912","GTLM","Laurens Vanthoor","64","53.021","59:40.050","Green","Track","0.461","0.822","10.186","10.609","13.575","5.407","9.233","2.728","150.242"
"4","GTLM","Tommy Milner","64","52.925","59:43.157","Green","Track","0.462","0.827","10.118","10.758","13.524","5.369","9.138","2.729","149.916"
"67","GTLM","Ryan Briscoe","63","52.297","59:43.282","Green","Track","0.457","0.815","9.753","10.607","13.652","5.353","8.984","2.676","151.557"
"44","GTD","Andy Lally","61","53.018","59:48.941","Green","Track","0.471","0.840","9.831","10.580","13.897","5.420","9.215","2.764","147.052"
"24","GTLM","Jesse Krohn","63","1:03.857","59:54.704","Green","Track","0.000","0.000","13.629","11.715","14.468","5.564","9.340","2.764","0.000"
"33","GTD","Jeroen Bleekemolen","61","53.754","59:55.351","Green","Track","0.470","0.839","9.985","10.777","13.954","5.593","9.364","2.772","147.365"
"86","GTD","Alvaro Parente","61","53.743","59:55.623","Green","Track","0.469","0.838","9.995","10.757","13.946","5.559","9.400","2.779","147.679"
"14","GTD","Kyle Marcelli","61","53.518","59:56.030","Green","Track","0.466","0.831","10.042","10.694","13.987","5.457","9.283","2.758","148.630"
"911","GTLM","Patrick Pilet","64","52.566","1:00:00.878","Green","Track","0.459","0.818","9.928","10.624","13.443","5.213","9.353","2.728","150.896"
"25","GTLM","Connor De Phillippi","64","53.292","1:00:08.429","Green","Track","0.480","0.895","10.062","10.651","13.825","5.390","9.279","2.710","144.295"
"15","GTD","Jack Hawksworth","62","53.547","1:00:16.638","Green","Track","0.471","0.839","9.912","10.693","14.110","5.432","9.303","2.787","147.052"
"48","GTD","Madison Snow","62","52.863","1:00:25.678","Green","Track","0.472","0.845","9.823","10.536","13.701","5.394","9.299","2.793","146.740"
"58","GTD","Christina Nielsen","62","53.259","1:00:31.881","Green","Track","0.473","0.844","9.783","10.618","13.687","5.459","9.577","2.818","146.430"
"63","GTD","Gunnar Jeannette","62","53.174","1:00:32.464","Green","Track","0.470","0.839","9.940","10.641","13.764","5.422","9.323","2.775","147.365"
"912","GTLM","Laurens Vanthoor","65","53.124","1:00:33.174","Green","Track","0.463","0.823","10.173","10.615","13.639","5.413","9.281","2.717","149.593"
"66","GTLM","Joey Hand","64","1:33.471","1:00:34.576","Green","Track","0.000","0.000","12.657","10.756","13.725","5.481","9.270","2.747","0.000"
"67","GTLM","Ryan Briscoe","64","52.016","1:00:35.298","Green","Track","0.454","0.809","9.789","10.442","13.410","5.358","9.041","2.713","152.558"
"4","GTLM","Tommy Milner","65","53.651","1:00:36.808","Green","Track","0.462","0.823","10.464","10.862","13.689","5.380","9.233","2.738","149.916"
"3","GTLM","Antonio Garcia","65","1:03.733","1:00:36.864","Green","Pit","0.455","0.812","10.004","10.529","13.664","5.390","11.218","11.661","152.223"
"44","GTD","Andy Lally","62","53.098","1:00:42.039","Green","Track","0.468","0.837","9.901","10.556","13.902","5.449","9.217","2.768","147.994"
"24","GTLM","Jesse Krohn","64","52.722","1:00:47.426","Green","Track","0.466","0.833","10.083","10.547","13.674","5.308","9.089","2.722","148.630"
"33","GTD","Jeroen Bleekemolen","62","53.402","1:00:48.753","Green","Track","0.469","0.837","10.120","10.697","13.789","5.440","9.287","2.763","147.679"
"86","GTD","Alvaro Parente","62","53.548","1:00:49.171","Green","Track","0.471","0.839","10.096","10.749","13.906","5.440","9.277","2.770","147.052"
"14","GTD","Kyle Marcelli","62","53.646","1:00:49.676","Green","Track","0.466","0.831","10.056","10.761","13.939","5.460","9.343","2.790","148.630"
"911","GTLM","Patrick Pilet","65","52.575","1:00:53.453","Green","Track","0.462","0.823","10.022","10.593","13.513","5.363","9.088","2.711","149.916"
"25","GTLM","Connor De Phillippi","65","53.548","1:01:01.977","Green","Track","0.480","0.894","10.204","10.732","13.781","5.400","9.323","2.734","144.295"
"15","GTD","Jack Hawksworth","63","53.556","1:01:10.194","Green","Track","0.473","0.843","9.980","10.685","14.076","5.415","9.303","2.781","146.430"
"48","GTD","Madison Snow","63","53.172","1:01:18.850","Green","Track","0.474","0.848","9.966","10.652","13.747","5.442","9.255","2.788","146.121"
"58","GTD","Christina Nielsen","63","53.117","1:01:24.998","Green","Track","0.477","0.850","9.842","10.558","13.638","5.445","9.495","2.812","145.202"
"63","GTD","Gunnar Jeannette","63","53.210","1:01:25.674","Green","Track","0.471","0.841","9.988","10.699","13.676","5.424","9.335","2.776","147.052"
"66","GTLM","Joey Hand","65","52.525","1:01:27.101","Green","Track","0.465","0.829","9.873","10.473","13.514","5.342","9.280","2.749","148.949"
"67","GTLM","Ryan Briscoe","65","52.182","1:01:27.480","Green","Track","0.459","0.819","9.822","10.496","13.498","5.296","9.076","2.716","150.896"
"4","GTLM","Tommy Milner","66","52.974","1:01:29.782","Green","Track","0.463","0.826","10.122","10.782","13.575","5.374","9.117","2.715","149.593"
"44","GTD","Andy Lally","63","52.945","1:01:34.984","Green","Track","0.470","0.837","9.865","10.510","13.825","5.439","9.227","2.772","147.365"
"24","GTLM","Jesse Krohn","65","52.039","1:01:39.465","Green","Track","0.461","0.822","9.753","10.492","13.449","5.320","9.042","2.700","150.242"
"33","GTD","Jeroen Bleekemolen","63","53.377","1:01:42.130","Green","Track","0.468","0.835","10.065","10.687","13.785","5.447","9.318","2.772","147.994"
"86","GTD","Alvaro Parente","63","53.298","1:01:42.469","Green","Track","0.470","0.837","9.950","10.744","13.810","5.449","9.273","2.765","147.365"
"14","GTD","Kyle Marcelli","63","53.713","1:01:43.389","Green","Track","0.471","0.837","10.038","10.844","14.008","5.463","9.287","2.765","147.052"
"911","GTLM","Patrick Pilet","66","52.916","1:01:46.369","Green","Track","0.456","0.821","9.998","10.555","13.719","5.515","9.139","2.713","151.889"
"25","GTLM","Connor De Phillippi","66","53.671","1:01:55.648","Green","Track","0.461","0.820","10.191","10.794","14.007","5.427","9.241","2.730","150.242"
"15","GTD","Jack Hawksworth","64","53.501","1:02:03.695","Green","Track","0.471","0.841","9.941","10.675","14.139","5.460","9.213","2.761","147.052"
"912","GTLM","Laurens Vanthoor","66","1:36.648","1:02:09.822","Green","Pit","0.459","0.820","10.395","10.778","13.499","5.457","10.829","44.411","150.896"
"3","GTLM","Jan Magnussen","66","1:34.741","1:02:11.605","Green","Track","0.000","0.000","12.571","11.098","14.210","5.599","9.484","2.778","0.000"
"48","GTD","Madison Snow","64","53.107","1:02:11.957","Green","Track","0.475","0.846","9.832","10.610","13.730","5.478","9.347","2.789","145.813"
"58","GTD","Christina Nielsen","64","53.386","1:02:18.384","Green","Track","0.475","0.848","9.843","10.761","13.736","5.433","9.481","2.809","145.813"
"63","GTD","Gunnar Jeannette","64","53.188","1:02:18.862","Green","Track","0.471","0.840","9.953","10.717","13.734","5.455","9.257","2.761","147.052"
"66","GTLM","Joey Hand","66","52.068","1:02:19.169","Green","Track","0.465","0.828","9.728","10.371","13.503","5.385","9.075","2.713","148.949"
"67","GTLM","Ryan Briscoe","66","52.219","1:02:19.699","Green","Track","0.458","0.818","9.824","10.486","13.528","5.344","9.059","2.702","151.226"
"4","GTLM","Tommy Milner","67","53.158","1:02:22.940","Green","Track","0.460","0.821","10.151","10.785","13.624","5.370","9.203","2.744","150.568"
"44","GTD","Andy Lally","64","52.978","1:02:27.962","Green","Track","0.470","0.838","9.848","10.553","13.839","5.401","9.256","2.773","147.365"
"24","GTLM","Jesse Krohn","66","51.706","1:02:31.171","Green","Track","0.457","0.817","9.685","10.422","13.526","5.250","8.870","2.679","151.557"
"33","GTD","Jeroen Bleekemolen","64","53.383","1:02:35.513","Green","Track","0.470","0.839","10.022","10.715","13.835","5.431","9.291","2.780","147.365"
"86","GTD","Alvaro Parente","64","53.381","1:02:35.850","Green","Track","0.468","0.836","9.949","10.777","13.846","5.504","9.241","2.760","147.994"
"14","GTD","Kyle Marcelli","64","53.592","1:02:36.981","Green","Track","0.467","0.835","10.031","10.797","13.938","5.455","9.295","2.774","148.311"
"911","GTLM","Patrick Pilet","67","52.722","1:02:39.091","Green","Track","0.459","0.822","10.173","10.590","13.511","5.341","9.115","2.711","150.896"
"25","GTLM","Connor De Phillippi","67","54.437","1:02:50.085","Green","Track","0.494","0.919","10.267","10.742","14.582","5.503","9.213","2.717","140.205"
"15","GTD","Jack Hawksworth","65","53.571","1:02:57.266","Green","Track","0.470","0.836","9.924","10.760","14.087","5.415","9.299","2.780","147.365"
"3","GTLM","Jan Magnussen","67","52.865","1:03:04.470","Green","Track","0.469","0.837","10.038","10.446","13.709","5.425","9.195","2.746","147.679"
"48","GTD","Madison Snow","65","53.341","1:03:05.298","Green","Track","0.473","0.852","10.117","10.653","13.798","5.407","9.259","2.782","146.430"
"912","GTLM","Earl Bamber","67","1:00.909","1:03:10.731","Green","Track","0.000","0.000","12.300","10.742","13.794","5.404","9.250","2.769","0.000"
"58","GTD","Christina Nielsen","65","53.415","1:03:11.799","Green","Track","0.476","0.847","9.917","10.636","13.796","5.459","9.491","2.793","145.507"
"66","GTLM","Joey Hand","67","52.736","1:03:11.905","Green","Track","0.458","0.820","9.855","10.617","13.522","5.379","9.329","2.756","151.226"
"63","GTD","Gunnar Jeannette","65","53.739","1:03:12.601","Green","Track","0.469","0.837","9.972","11.070","13.897","5.481","9.252","2.761","147.679"
"67","GTLM","Ryan Briscoe","67","53.048","1:03:12.747","Green","Track","0.458","0.816","9.748","10.706","13.892","5.523","9.199","2.706","151.226"
"44","GTD","Andy Lally","65","52.968","1:03:20.930","Green","Track","0.470","0.838","9.835","10.528","13.727","5.484","9.296","2.790","147.365"
"24","GTLM","Jesse Krohn","67","51.469","1:03:22.640","Green","Track","0.454","0.812","9.571","10.340","13.478","5.273","8.859","2.682","152.558"
"4","GTLM","Tommy Milner","68","1:04.146","1:03:27.086","Green","Pit","0.465","0.828","10.186","10.853","13.509","5.454","11.168","11.683","148.949"
"33","GTD","Jeroen Bleekemolen","65","53.323","1:03:28.836","Green","Track","0.471","0.840","9.989","10.691","13.789","5.450","9.319","2.774","147.052"
"86","GTD","Alvaro Parente","65","53.291","1:03:29.141","Green","Track","0.468","0.835","9.990","10.721","13.780","5.454","9.282","2.761","147.994"
"14","GTD","Kyle Marcelli","65","53.439","1:03:30.420","Green","Track","0.469","0.837","10.039","10.687","13.879","5.476","9.284","2.768","147.679"
"911","GTLM","Patrick Pilet","68","52.836","1:03:31.927","Green","Track","0.458","0.818","10.009","10.621","13.521","5.400","9.214","2.795","151.226"
"25","GTLM","Connor De Phillippi","68","53.987","1:03:44.072","Green","Track","0.487","0.906","10.416","10.790","13.962","5.418","9.278","2.730","142.220"
"15","GTD","Jack Hawksworth","66","53.862","1:03:51.128","Green","Track","0.472","0.842","9.984","10.741","14.188","5.498","9.347","2.790","146.740"
"3","GTLM","Jan Magnussen","68","52.838","1:03:57.308","Green","Track","0.466","0.831","9.951","10.437","13.652","5.420","9.315","2.766","148.630"
"48","GTD","Madison Snow","66","53.106","1:03:58.404","Green","Track","0.472","0.843","9.919","10.659","13.744","5.398","9.278","2.793","146.740"
"912","GTLM","Earl Bamber","68","52.349","1:04:03.080","Green","Track","0.469","0.837","10.028","10.469","13.390","5.296","9.112","2.748","147.679"
"66","GTLM","Joey Hand","68","52.008","1:04:03.913","Green","Track","0.466","0.827","9.992","10.400","13.379","5.298","8.956","2.690","148.630"
"67","GTLM","Ryan Briscoe","68","52.374","1:04:05.121","Green","Track","0.458","0.816","9.935","10.622","13.503","5.299","9.035","2.706","151.226"
"58","GTD","Christina Nielsen","66","54.776","1:04:06.575","Green","Track","0.472","0.841","10.700","11.144","14.001","5.418","9.410","2.790","146.740"
"63","GTD","Gunnar Jeannette","66","54.272","1:04:06.873","Green","Track","0.469","0.835","10.520","10.953","13.789","5.578","9.348","2.780","147.679"
"44","GTD","Andy Lally","66","53.136","1:04:14.066","Green","Track","0.472","0.843","9.895","10.602","13.838","5.454","9.256","2.776","146.740"
"24","GTLM","Jesse Krohn","68","51.666","1:04:14.306","Green","Track","0.454","0.812","9.656","10.427","13.530","5.275","8.857","2.655","152.558"
"33","GTD","Jeroen Bleekemolen","66","53.345","1:04:22.181","Green","Track","0.470","0.840","9.969","10.724","13.763","5.480","9.320","2.779","147.365"
"86","GTD","Alvaro Parente","66","53.439","1:04:22.580","Green","Track","0.469","0.837","9.997","10.751","13.858","5.461","9.294","2.772","147.679"
"14","GTD","Kyle Marcelli","66","53.359","1:04:23.779","Green","Track","0.470","0.837","10.042","10.679","13.857","5.497","9.221","2.756","147.365"
"25","GTLM","Connor De Phillippi","69","53.773","1:04:37.845","Green","Track","0.485","0.904","10.341","10.761","13.913","5.402","9.246","2.721","142.807"
"15","GTD","Jack Hawksworth","67","53.508","1:04:44.636","Green","Track","0.472","0.845","9.977","10.709","14.049","5.467","9.224","2.765","146.740"
"3","GTLM","Jan Magnussen","69","52.547","1:04:49.855","Green","Track","0.469","0.836","9.953","10.496","13.480","5.363","9.207","2.743","147.679"
"48","GTD","Madison Snow","67","53.169","1:04:51.573","Green","Track","0.474","0.846","10.003","10.596","13.846","5.399","9.226","2.779","146.121"
"912","GTLM","Earl Bamber","69","51.961","1:04:55.041","Green","Track","0.466","0.832","9.890","10.437","13.374","5.243","9.002","2.717","148.630"
"66","GTLM","Joey Hand","69","51.731","1:04:55.644","Green","Track","0.458","0.815","9.701","10.331","13.489","5.297","8.949","2.691","151.226"
"67","GTLM","Ryan Briscoe","69","52.115","1:04:57.236","Green","Track","0.458","0.818","9.847","10.525","13.400","5.325","9.037","2.705","151.226"
"58","GTD","Christina Nielsen","67","53.419","1:04:59.994","Green","Track","0.472","0.842","9.950","10.798","13.631","5.486","9.449","2.791","146.740"
"63","GTD","Gunnar Jeannette","67","53.384","1:05:00.257","Green","Track","0.470","0.840","10.181","10.752","13.717","5.415","9.240","2.769","147.365"
"4","GTLM","Oliver Gavin","69","1:37.073","1:05:04.159","Green","Track","0.000","0.000","12.583","11.210","14.081","5.480","9.339","2.769","0.000"
"24","GTLM","Jesse Krohn","69","53.130","1:05:07.436","Green","Track","0.452","0.806","10.090","10.838","13.834","5.432","8.984","2.694","153.233"
"44","GTD","Andy Lally","67","54.150","1:05:08.216","Green","Track","0.470","0.839","10.109","10.723","13.949","5.933","9.352","2.775","147.365"
"911","GTLM","Patrick Pilet","69","1:37.562","1:05:09.489","Green","Pit","0.469","0.836","10.243","10.668","13.698","5.462","11.030","45.156","147.679"
"33","GTD","Jeroen Bleekemolen","67","53.455","1:05:15.636","Green","Track","0.471","0.841","10.106","10.657","13.817","5.460","9.321","2.782","147.052"
"86","GTD","Alvaro Parente","67","53.433","1:05:16.013","Green","Track","0.469","0.838","10.027","10.751","13.893","5.441","9.240","2.774","147.679"
"14","GTD","Kyle Marcelli","67","53.764","1:05:17.543","Green","Track","0.467","0.833","10.110","10.851","14.012","5.452","9.260","2.779","148.311"
"25","GTLM","Connor De Phillippi","70","53.555","1:05:31.400","Green","Track","0.477","0.887","10.265","10.737","13.865","5.424","9.177","2.723","145.202"
"15","GTD","Jack Hawksworth","68","53.609","1:05:38.245","Green","Track","0.469","0.839","10.103","10.767","14.091","5.394","9.187","2.759","147.679"
"3","GTLM","Jan Magnussen","70","51.957","1:05:41.812","Green","Track","0.464","0.829","9.824","10.366","13.374","5.336","9.048","2.716","149.270"
"48","GTD","Madison Snow","68","53.064","1:05:44.637","Green","Track","0.472","0.843","9.909","10.619","13.778","5.423","9.239","2.781","146.740"
"912","GTLM","Earl Bamber","70","51.542","1:05:46.583","Green","Track","0.462","0.826","9.725","10.309","13.237","5.281","8.995","2.707","149.916"
"66","GTLM","Joey Hand","70","51.608","1:05:47.252","Green","Track","0.456","0.815","9.641","10.328","13.418","5.246","8.991","2.713","151.889"
